date,tagesschau,tagesthemen
2010-10-09,https://www.tagesschau.de/multimedia/sendung/ts22214.html,https://www.tagesschau.de/multimedia/sendung/tt2588.html
2010-10-10,https://www.tagesschau.de/multimedia/sendung/ts22226.html,https://www.tagesschau.de/multimedia/sendung/tt2592.html
2010-10-11,https://www.tagesschau.de/multimedia/sendung/ts22254.html,https://www.tagesschau.de/multimedia/sendung/tt2594.html
2010-10-12,https://www.tagesschau.de/multimedia/sendung/ts22284.html,https://www.tagesschau.de/multimedia/sendung/tt2596.html
2010-10-13,https://www.tagesschau.de/multimedia/sendung/ts22310.html,https://www.tagesschau.de/multimedia/sendung/tt2598.html
2010-10-14,https://www.tagesschau.de/multimedia/sendung/ts22338.html,https://www.tagesschau.de/multimedia/sendung/tt2602.html
2010-10-15,https://www.tagesschau.de/multimedia/sendung/ts22364.html,https://www.tagesschau.de/multimedia/sendung/tt2604.html
2010-10-16,https://www.tagesschau.de/multimedia/sendung/ts22380.html,https://www.tagesschau.de/multimedia/sendung/tt2606.html
2010-10-17,https://www.tagesschau.de/multimedia/sendung/ts22400.html,https://www.tagesschau.de/multimedia/sendung/tt2608.html
2010-10-18,https://www.tagesschau.de/multimedia/sendung/ts22414.html,https://www.tagesschau.de/multimedia/sendung/tt2610.html
2010-10-19,https://www.tagesschau.de/multimedia/sendung/ts22428.html,https://www.tagesschau.de/multimedia/sendung/tt2612.html
2010-10-20,https://www.tagesschau.de/multimedia/sendung/ts22442.html,https://www.tagesschau.de/multimedia/sendung/tt2614.html
2010-10-21,https://www.tagesschau.de/multimedia/sendung/ts22458.html,https://www.tagesschau.de/multimedia/sendung/tt2616.html
2010-10-22,https://www.tagesschau.de/multimedia/sendung/ts22476.html,https://www.tagesschau.de/multimedia/sendung/tt2618.html
2010-10-23,https://www.tagesschau.de/multimedia/sendung/ts22494.html,https://www.tagesschau.de/multimedia/sendung/tt2620.html
2010-10-24,https://www.tagesschau.de/multimedia/sendung/ts22508.html,https://www.tagesschau.de/multimedia/sendung/tt2622.html
2010-10-25,https://www.tagesschau.de/multimedia/sendung/ts22536.html,https://www.tagesschau.de/multimedia/sendung/tt2624.html
2010-10-26,https://www.tagesschau.de/multimedia/sendung/ts22562.html,https://www.tagesschau.de/multimedia/sendung/tt2626.html
2010-10-27,https://www.tagesschau.de/multimedia/sendung/ts22590.html,https://www.tagesschau.de/multimedia/sendung/tt2628.html
2010-10-28,https://www.tagesschau.de/multimedia/sendung/ts22616.html,https://www.tagesschau.de/multimedia/sendung/tt2630.html
2010-10-29,https://www.tagesschau.de/multimedia/sendung/ts22642.html,https://www.tagesschau.de/multimedia/sendung/tt2632.html
2010-10-30,https://www.tagesschau.de/multimedia/sendung/ts22662.html,https://www.tagesschau.de/multimedia/sendung/tt2634.html
2010-10-31,https://www.tagesschau.de/multimedia/sendung/ts22678.html,https://www.tagesschau.de/multimedia/sendung/tt2640.html
2010-11-01,https://www.tagesschau.de/multimedia/sendung/ts22696.html,https://www.tagesschau.de/multimedia/sendung/tt2642.html
2010-11-02,https://www.tagesschau.de/multimedia/sendung/ts22710.html,https://www.tagesschau.de/multimedia/sendung/tt2644.html
2010-11-03,https://www.tagesschau.de/multimedia/sendung/ts22728.html,https://www.tagesschau.de/multimedia/sendung/tt2646.html
2010-11-04,https://www.tagesschau.de/multimedia/sendung/ts22740.html,https://www.tagesschau.de/multimedia/sendung/tt2648.html
2010-11-05,https://www.tagesschau.de/multimedia/sendung/ts22754.html,https://www.tagesschau.de/multimedia/sendung/tt2654.html
2010-11-06,https://www.tagesschau.de/multimedia/sendung/ts22770.html,https://www.tagesschau.de/multimedia/sendung/tt2656.html
2010-11-07,https://www.tagesschau.de/multimedia/sendung/ts22786.html,https://www.tagesschau.de/multimedia/sendung/tt2662.html
2010-11-08,https://www.tagesschau.de/multimedia/sendung/ts22816.html,https://www.tagesschau.de/multimedia/sendung/tt2664.html
2010-11-09,https://www.tagesschau.de/multimedia/sendung/ts22842.html,https://www.tagesschau.de/multimedia/sendung/tt2666.html
2010-11-10,https://www.tagesschau.de/multimedia/sendung/ts22870.html,https://www.tagesschau.de/multimedia/sendung/tt2668.html
2010-11-11,https://www.tagesschau.de/multimedia/sendung/ts22896.html,https://www.tagesschau.de/multimedia/sendung/tt2670.html
2010-11-12,https://www.tagesschau.de/multimedia/sendung/ts22926.html,https://www.tagesschau.de/multimedia/sendung/tt2672.html
2010-11-13,https://www.tagesschau.de/multimedia/sendung/ts22952.html,https://www.tagesschau.de/multimedia/sendung/tt2674.html
2010-11-14,https://www.tagesschau.de/multimedia/sendung/ts22968.html,https://www.tagesschau.de/multimedia/sendung/tt2676.html
2010-11-15,https://www.tagesschau.de/multimedia/sendung/ts22982.html,https://www.tagesschau.de/multimedia/sendung/tt2680.html
2010-11-16,https://www.tagesschau.de/multimedia/sendung/ts22996.html,https://www.tagesschau.de/multimedia/sendung/tt2682.html
2010-11-17,https://www.tagesschau.de/multimedia/sendung/ts23014.html,https://www.tagesschau.de/multimedia/sendung/tt2684.html
2010-11-18,https://www.tagesschau.de/multimedia/sendung/ts23028.html,https://www.tagesschau.de/multimedia/sendung/tt2686.html
2010-11-19,https://www.tagesschau.de/multimedia/sendung/ts23042.html,
2010-11-20,https://www.tagesschau.de/multimedia/sendung/ts23060.html,https://www.tagesschau.de/multimedia/sendung/tt2688.html
2010-11-21,https://www.tagesschau.de/multimedia/sendung/ts23080.html,https://www.tagesschau.de/multimedia/sendung/tt2690.html
2010-11-22,https://www.tagesschau.de/multimedia/sendung/ts23106.html,https://www.tagesschau.de/multimedia/sendung/tt2692.html
2010-11-23,https://www.tagesschau.de/multimedia/sendung/ts23132.html,https://www.tagesschau.de/multimedia/sendung/tt2694.html
2010-11-24,https://www.tagesschau.de/multimedia/sendung/ts23158.html,https://www.tagesschau.de/multimedia/sendung/tt2696.html
2010-11-25,https://www.tagesschau.de/multimedia/sendung/ts23184.html,https://www.tagesschau.de/multimedia/sendung/tt2698.html
2010-11-26,https://www.tagesschau.de/multimedia/sendung/ts23210.html,https://www.tagesschau.de/multimedia/sendung/tt2700.html
2010-11-27,https://www.tagesschau.de/multimedia/sendung/ts23230.html,https://www.tagesschau.de/multimedia/sendung/tt2702.html
2010-11-28,https://www.tagesschau.de/multimedia/sendung/ts23244.html,https://www.tagesschau.de/multimedia/sendung/tt2704.html
2010-11-29,https://www.tagesschau.de/multimedia/sendung/ts23260.html,https://www.tagesschau.de/multimedia/sendung/tt2706.html
2010-11-30,https://www.tagesschau.de/multimedia/sendung/ts23274.html,https://www.tagesschau.de/multimedia/sendung/tt2708.html
2010-12-01,https://www.tagesschau.de/multimedia/sendung/ts23286.html,https://www.tagesschau.de/multimedia/sendung/tt2710.html
2010-12-02,https://www.tagesschau.de/multimedia/sendung/ts23300.html,https://www.tagesschau.de/multimedia/sendung/tt2712.html
2010-12-03,https://www.tagesschau.de/multimedia/sendung/ts23314.html,https://www.tagesschau.de/multimedia/sendung/tt2716.html
2010-12-04,https://www.tagesschau.de/multimedia/sendung/ts23330.html,https://www.tagesschau.de/multimedia/sendung/tt2718.html
2010-12-05,https://www.tagesschau.de/multimedia/sendung/ts23350.html,https://www.tagesschau.de/multimedia/sendung/tt2720.html
2010-12-06,https://www.tagesschau.de/multimedia/sendung/ts23378.html,https://www.tagesschau.de/multimedia/sendung/tt2722.html
2010-12-07,https://www.tagesschau.de/multimedia/sendung/ts23404.html,https://www.tagesschau.de/multimedia/sendung/tt2724.html
2010-12-08,https://www.tagesschau.de/multimedia/sendung/ts23430.html,https://www.tagesschau.de/multimedia/sendung/tt2726.html
2010-12-09,https://www.tagesschau.de/multimedia/sendung/ts23458.html,https://www.tagesschau.de/multimedia/sendung/tt2728.html
2010-12-10,https://www.tagesschau.de/multimedia/sendung/ts23484.html,https://www.tagesschau.de/multimedia/sendung/tt2736.html
2010-12-11,https://www.tagesschau.de/multimedia/sendung/ts23502.html,https://www.tagesschau.de/multimedia/sendung/tt2740.html
2010-12-12,https://www.tagesschau.de/multimedia/sendung/ts23516.html,https://www.tagesschau.de/multimedia/sendung/tt2742.html
2010-12-13,https://www.tagesschau.de/multimedia/sendung/ts23532.html,https://www.tagesschau.de/multimedia/sendung/tt2744.html
2010-12-14,https://www.tagesschau.de/multimedia/sendung/ts23546.html,https://www.tagesschau.de/multimedia/sendung/tt2746.html
2010-12-15,https://www.tagesschau.de/multimedia/sendung/ts23562.html,https://www.tagesschau.de/multimedia/sendung/tt2748.html
2010-12-16,https://www.tagesschau.de/multimedia/sendung/ts23572.html,https://www.tagesschau.de/multimedia/sendung/tt2752.html
2010-12-17,https://www.tagesschau.de/multimedia/sendung/ts23588.html,https://www.tagesschau.de/multimedia/sendung/tt2754.html
2010-12-18,https://www.tagesschau.de/multimedia/sendung/ts23604.html,https://www.tagesschau.de/multimedia/sendung/tt2756.html
2010-12-19,https://www.tagesschau.de/multimedia/sendung/ts23620.html,https://www.tagesschau.de/multimedia/sendung/tt2758.html
2010-12-20,https://www.tagesschau.de/multimedia/sendung/ts23646.html,https://www.tagesschau.de/multimedia/sendung/tt2760.html
2010-12-21,https://www.tagesschau.de/multimedia/sendung/ts23672.html,https://www.tagesschau.de/multimedia/sendung/tt2762.html
2010-12-22,https://www.tagesschau.de/multimedia/sendung/ts23702.html,https://www.tagesschau.de/multimedia/sendung/tt2764.html
2010-12-23,https://www.tagesschau.de/multimedia/sendung/ts23734.html,https://www.tagesschau.de/multimedia/sendung/tt2766.html
2010-12-24,https://www.tagesschau.de/multimedia/sendung/ts23752.html,
2010-12-25,https://www.tagesschau.de/multimedia/sendung/ts23768.html,
2010-12-26,https://www.tagesschau.de/multimedia/sendung/ts23786.html,
2010-12-27,https://www.tagesschau.de/multimedia/sendung/ts23802.html,https://www.tagesschau.de/multimedia/sendung/tt2768.html
2010-12-28,https://www.tagesschau.de/multimedia/sendung/ts23822.html,https://www.tagesschau.de/multimedia/sendung/tt2770.html
2010-12-29,https://www.tagesschau.de/multimedia/sendung/ts23836.html,https://www.tagesschau.de/multimedia/sendung/tt2772.html
2010-12-30,https://www.tagesschau.de/multimedia/sendung/ts23850.html,https://www.tagesschau.de/multimedia/sendung/tt2774.html
2010-12-31,https://www.tagesschau.de/multimedia/sendung/ts23864.html,
2011-01-01,https://www.tagesschau.de/multimedia/sendung/ts23882.html,
2011-01-02,https://www.tagesschau.de/multimedia/sendung/ts23900.html,https://www.tagesschau.de/multimedia/sendung/tt2776.html
2011-01-03,https://www.tagesschau.de/multimedia/sendung/ts23924.html,https://www.tagesschau.de/multimedia/sendung/tt2778.html
2011-01-04,https://www.tagesschau.de/multimedia/sendung/ts23952.html,https://www.tagesschau.de/multimedia/sendung/tt2780.html
2011-01-05,https://www.tagesschau.de/multimedia/sendung/ts23978.html,https://www.tagesschau.de/multimedia/sendung/tt2782.html
2011-01-06,https://www.tagesschau.de/multimedia/sendung/ts24010.html,https://www.tagesschau.de/multimedia/sendung/tt2784.html
2011-01-07,https://www.tagesschau.de/multimedia/sendung/ts24036.html,https://www.tagesschau.de/multimedia/sendung/tt2786.html
2011-01-08,https://www.tagesschau.de/multimedia/sendung/ts24052.html,https://www.tagesschau.de/multimedia/sendung/tt2788.html
2011-01-09,https://www.tagesschau.de/multimedia/sendung/ts24068.html,https://www.tagesschau.de/multimedia/sendung/tt2790.html
2011-01-10,https://www.tagesschau.de/multimedia/sendung/ts24084.html,https://www.tagesschau.de/multimedia/sendung/tt2792.html
2011-01-11,https://www.tagesschau.de/multimedia/sendung/ts24102.html,https://www.tagesschau.de/multimedia/sendung/tt2794.html
2011-01-12,https://www.tagesschau.de/multimedia/sendung/ts24116.html,https://www.tagesschau.de/multimedia/sendung/tt2796.html
2011-01-13,https://www.tagesschau.de/multimedia/sendung/ts24130.html,https://www.tagesschau.de/multimedia/sendung/tt2798.html
2011-01-14,https://www.tagesschau.de/multimedia/sendung/ts24142.html,https://www.tagesschau.de/multimedia/sendung/tt2802.html
2011-01-15,https://www.tagesschau.de/multimedia/sendung/ts24158.html,https://www.tagesschau.de/multimedia/sendung/tt2806.html
2011-01-16,https://www.tagesschau.de/multimedia/sendung/ts24178.html,https://www.tagesschau.de/multimedia/sendung/tt2808.html
2011-01-17,https://www.tagesschau.de/multimedia/sendung/ts24206.html,https://www.tagesschau.de/multimedia/sendung/tt2810.html
2011-01-18,https://www.tagesschau.de/multimedia/sendung/ts24232.html,https://www.tagesschau.de/multimedia/sendung/tt2812.html
2011-01-19,https://www.tagesschau.de/multimedia/sendung/ts24262.html,https://www.tagesschau.de/multimedia/sendung/tt2814.html
2011-01-20,https://www.tagesschau.de/multimedia/sendung/ts24290.html,https://www.tagesschau.de/multimedia/sendung/tt2816.html
2011-01-21,https://www.tagesschau.de/multimedia/sendung/ts24320.html,https://www.tagesschau.de/multimedia/sendung/tt2818.html
2011-01-22,https://www.tagesschau.de/multimedia/sendung/ts24336.html,https://www.tagesschau.de/multimedia/sendung/tt2820.html
2011-01-23,https://www.tagesschau.de/multimedia/sendung/ts24350.html,https://www.tagesschau.de/multimedia/sendung/tt2822.html
2011-01-24,https://www.tagesschau.de/multimedia/sendung/ts24366.html,https://www.tagesschau.de/multimedia/sendung/tt2824.html
2011-01-25,https://www.tagesschau.de/multimedia/sendung/ts24380.html,https://www.tagesschau.de/multimedia/sendung/tt2826.html
2011-01-26,https://www.tagesschau.de/multimedia/sendung/ts24394.html,https://www.tagesschau.de/multimedia/sendung/tt2828.html
2011-01-27,https://www.tagesschau.de/multimedia/sendung/ts24410.html,https://www.tagesschau.de/multimedia/sendung/tt2830.html
2011-01-28,https://www.tagesschau.de/multimedia/sendung/ts24424.html,https://www.tagesschau.de/multimedia/sendung/tt2832.html
2011-01-29,https://www.tagesschau.de/multimedia/sendung/ts24442.html,https://www.tagesschau.de/multimedia/sendung/tt2834.html
2011-01-30,https://www.tagesschau.de/multimedia/sendung/ts24462.html,https://www.tagesschau.de/multimedia/sendung/tt2836.html
2011-01-31,https://www.tagesschau.de/multimedia/sendung/ts24488.html,https://www.tagesschau.de/multimedia/sendung/tt2838.html
2011-02-01,https://www.tagesschau.de/multimedia/sendung/ts24514.html,https://www.tagesschau.de/multimedia/sendung/tt2840.html
2011-02-02,https://www.tagesschau.de/multimedia/sendung/ts24542.html,https://www.tagesschau.de/multimedia/sendung/tt2842.html
2011-02-03,https://www.tagesschau.de/multimedia/sendung/ts24578.html,https://www.tagesschau.de/multimedia/sendung/tt2844.html
2011-02-04,https://www.tagesschau.de/multimedia/sendung/ts24602.html,https://www.tagesschau.de/multimedia/sendung/tt2846.html
2011-02-05,https://www.tagesschau.de/multimedia/sendung/ts24620.html,https://www.tagesschau.de/multimedia/sendung/tt2848.html
2011-02-06,https://www.tagesschau.de/multimedia/sendung/ts24642.html,https://www.tagesschau.de/multimedia/sendung/tt2850.html
2011-02-07,https://www.tagesschau.de/multimedia/sendung/ts24658.html,https://www.tagesschau.de/multimedia/sendung/tt2852.html
2011-02-08,https://www.tagesschau.de/multimedia/sendung/ts24672.html,https://www.tagesschau.de/multimedia/sendung/tt2854.html
2011-02-09,https://www.tagesschau.de/multimedia/sendung/ts24686.html,https://www.tagesschau.de/multimedia/sendung/tt2856.html
2011-02-10,https://www.tagesschau.de/multimedia/sendung/ts24704.html,https://www.tagesschau.de/multimedia/sendung/tt2864.html
2011-02-11,https://www.tagesschau.de/multimedia/sendung/ts24722.html,https://www.tagesschau.de/multimedia/sendung/tt2868.html
2011-02-12,https://www.tagesschau.de/multimedia/sendung/ts24740.html,https://www.tagesschau.de/multimedia/sendung/tt2870.html
2011-02-13,https://www.tagesschau.de/multimedia/sendung/ts24756.html,https://www.tagesschau.de/multimedia/sendung/tt2872.html
2011-02-14,https://www.tagesschau.de/multimedia/sendung/ts24786.html,https://www.tagesschau.de/multimedia/sendung/tt2874.html
2011-02-15,https://www.tagesschau.de/multimedia/sendung/ts24816.html,https://www.tagesschau.de/multimedia/sendung/tt2876.html
2011-02-16,https://www.tagesschau.de/multimedia/sendung/ts24844.html,https://www.tagesschau.de/multimedia/sendung/tt2878.html
2011-02-17,https://www.tagesschau.de/multimedia/sendung/ts24872.html,https://www.tagesschau.de/multimedia/sendung/tt2880.html
2011-02-18,https://www.tagesschau.de/multimedia/sendung/ts24898.html,https://www.tagesschau.de/multimedia/sendung/tt2882.html
2011-02-19,https://www.tagesschau.de/multimedia/sendung/ts24918.html,https://www.tagesschau.de/multimedia/sendung/tt2884.html
2011-02-20,https://www.tagesschau.de/multimedia/sendung/ts24936.html,https://www.tagesschau.de/multimedia/sendung/tt2888.html
2011-02-21,https://www.tagesschau.de/multimedia/sendung/ts24950.html,https://www.tagesschau.de/multimedia/sendung/tt2890.html
2011-02-22,https://www.tagesschau.de/multimedia/sendung/ts24964.html,https://www.tagesschau.de/multimedia/sendung/tt2892.html
2011-02-23,https://www.tagesschau.de/multimedia/sendung/ts24978.html,https://www.tagesschau.de/multimedia/sendung/tt2894.html
2011-02-24,https://www.tagesschau.de/multimedia/sendung/ts24994.html,https://www.tagesschau.de/multimedia/sendung/tt2896.html
2011-02-25,https://www.tagesschau.de/multimedia/sendung/ts25010.html,https://www.tagesschau.de/multimedia/sendung/tt2898.html
2011-02-26,https://www.tagesschau.de/multimedia/sendung/ts25026.html,https://www.tagesschau.de/multimedia/sendung/tt2900.html
2011-02-27,https://www.tagesschau.de/multimedia/sendung/ts25040.html,https://www.tagesschau.de/multimedia/sendung/tt2902.html
2011-02-28,https://www.tagesschau.de/multimedia/sendung/ts25070.html,https://www.tagesschau.de/multimedia/sendung/tt2904.html
2011-03-01,https://www.tagesschau.de/multimedia/sendung/ts25110.html,https://www.tagesschau.de/multimedia/sendung/tt2906.html
2011-03-02,https://www.tagesschau.de/multimedia/sendung/ts25136.html,https://www.tagesschau.de/multimedia/sendung/tt2908.html
2011-03-03,https://www.tagesschau.de/multimedia/sendung/ts25164.html,https://www.tagesschau.de/multimedia/sendung/tt2910.html
2011-03-04,https://www.tagesschau.de/multimedia/sendung/ts25186.html,https://www.tagesschau.de/multimedia/sendung/tt2912.html
2011-03-05,https://www.tagesschau.de/multimedia/sendung/ts25202.html,https://www.tagesschau.de/multimedia/sendung/tt2914.html
2011-03-06,https://www.tagesschau.de/multimedia/sendung/ts25220.html,https://www.tagesschau.de/multimedia/sendung/tt2916.html
2011-03-07,https://www.tagesschau.de/multimedia/sendung/ts25232.html,https://www.tagesschau.de/multimedia/sendung/tt2918.html
2011-03-08,https://www.tagesschau.de/multimedia/sendung/ts25246.html,https://www.tagesschau.de/multimedia/sendung/tt2920.html
2011-03-09,https://www.tagesschau.de/multimedia/sendung/ts25260.html,https://www.tagesschau.de/multimedia/sendung/tt2922.html
2011-03-10,https://www.tagesschau.de/multimedia/sendung/ts25276.html,https://www.tagesschau.de/multimedia/sendung/tt2928.html
2011-03-11,https://www.tagesschau.de/multimedia/sendung/ts25300.html,
2011-03-12,https://www.tagesschau.de/multimedia/sendung/ts25326.html,https://www.tagesschau.de/multimedia/sendung/tt2930.html
2011-03-13,https://www.tagesschau.de/multimedia/sendung/ts25350.html,https://www.tagesschau.de/multimedia/sendung/tt2934.html
2011-03-14,https://www.tagesschau.de/multimedia/sendung/ts25382.html,https://www.tagesschau.de/multimedia/sendung/tt2936.html
2011-03-15,https://www.tagesschau.de/multimedia/sendung/ts25408.html,https://www.tagesschau.de/multimedia/sendung/tt2938.html
2011-03-16,https://www.tagesschau.de/multimedia/sendung/ts25436.html,https://www.tagesschau.de/multimedia/sendung/tt2942.html
2011-03-17,https://www.tagesschau.de/multimedia/sendung/ts25458.html,https://www.tagesschau.de/multimedia/sendung/tt2944.html
2011-03-18,https://www.tagesschau.de/multimedia/sendung/ts25484.html,https://www.tagesschau.de/multimedia/sendung/tt2946.html
2011-03-19,https://www.tagesschau.de/multimedia/sendung/ts25504.html,https://www.tagesschau.de/multimedia/sendung/tt2948.html
2011-03-20,https://www.tagesschau.de/multimedia/sendung/ts25524.html,https://www.tagesschau.de/multimedia/sendung/tt2952.html
2011-03-21,https://www.tagesschau.de/multimedia/sendung/ts25540.html,https://www.tagesschau.de/multimedia/sendung/tt2958.html
2011-03-22,https://www.tagesschau.de/multimedia/sendung/ts25556.html,https://www.tagesschau.de/multimedia/sendung/tt2960.html
2011-03-23,https://www.tagesschau.de/multimedia/sendung/ts25576.html,https://www.tagesschau.de/multimedia/sendung/tt2962.html
2011-03-24,https://www.tagesschau.de/multimedia/sendung/ts25592.html,https://www.tagesschau.de/multimedia/sendung/tt2964.html
2011-03-25,https://www.tagesschau.de/multimedia/sendung/ts25612.html,https://www.tagesschau.de/multimedia/sendung/tt2966.html
2011-03-26,https://www.tagesschau.de/multimedia/sendung/ts25628.html,https://www.tagesschau.de/multimedia/sendung/tt2968.html
2011-03-27,https://www.tagesschau.de/multimedia/sendung/ts25642.html,https://www.tagesschau.de/multimedia/sendung/tt2972.html
2011-03-28,https://www.tagesschau.de/multimedia/sendung/ts25670.html,https://www.tagesschau.de/multimedia/sendung/tt2974.html
2011-03-29,https://www.tagesschau.de/multimedia/sendung/ts25692.html,https://www.tagesschau.de/multimedia/sendung/tt2976.html
2011-03-30,https://www.tagesschau.de/multimedia/sendung/ts25722.html,https://www.tagesschau.de/multimedia/sendung/tt2978.html
2011-03-31,https://www.tagesschau.de/multimedia/sendung/ts25750.html,https://www.tagesschau.de/multimedia/sendung/tt2980.html
2011-04-01,https://www.tagesschau.de/multimedia/sendung/ts25776.html,https://www.tagesschau.de/multimedia/sendung/tt2982.html
2011-04-02,https://www.tagesschau.de/multimedia/sendung/ts25792.html,https://www.tagesschau.de/multimedia/sendung/tt2986.html
2011-04-03,https://www.tagesschau.de/multimedia/sendung/ts25806.html,https://www.tagesschau.de/multimedia/sendung/tt2988.html
2011-04-04,https://www.tagesschau.de/multimedia/sendung/ts25822.html,https://www.tagesschau.de/multimedia/sendung/tt2990.html
2011-04-05,https://www.tagesschau.de/multimedia/sendung/ts25836.html,https://www.tagesschau.de/multimedia/sendung/tt2992.html
2011-04-06,https://www.tagesschau.de/multimedia/sendung/ts25852.html,https://www.tagesschau.de/multimedia/sendung/tt2994.html
2011-04-07,https://www.tagesschau.de/multimedia/sendung/ts25866.html,https://www.tagesschau.de/multimedia/sendung/tt2996.html
2011-04-08,https://www.tagesschau.de/multimedia/sendung/ts25880.html,https://www.tagesschau.de/multimedia/sendung/tt3000.html
2011-04-09,https://www.tagesschau.de/multimedia/sendung/ts25898.html,https://www.tagesschau.de/multimedia/sendung/tt3002.html
2011-04-10,https://www.tagesschau.de/multimedia/sendung/ts25912.html,https://www.tagesschau.de/multimedia/sendung/tt3004.html
2011-04-11,https://www.tagesschau.de/multimedia/sendung/ts25940.html,https://www.tagesschau.de/multimedia/sendung/tt3006.html
2011-04-12,https://www.tagesschau.de/multimedia/sendung/ts25966.html,https://www.tagesschau.de/multimedia/sendung/tt3008.html
2011-04-13,https://www.tagesschau.de/multimedia/sendung/ts25992.html,https://www.tagesschau.de/multimedia/sendung/tt3010.html
2011-04-14,https://www.tagesschau.de/multimedia/sendung/ts26018.html,https://www.tagesschau.de/multimedia/sendung/tt3012.html
2011-04-15,https://www.tagesschau.de/multimedia/sendung/ts26048.html,https://www.tagesschau.de/multimedia/sendung/tt3014.html
2011-04-16,https://www.tagesschau.de/multimedia/sendung/ts26066.html,https://www.tagesschau.de/multimedia/sendung/tt3016.html
2011-04-17,https://www.tagesschau.de/multimedia/sendung/ts26078.html,https://www.tagesschau.de/multimedia/sendung/tt3018.html
2011-04-18,https://www.tagesschau.de/multimedia/sendung/ts26094.html,https://www.tagesschau.de/multimedia/sendung/tt3020.html
2011-04-19,https://www.tagesschau.de/multimedia/sendung/ts26112.html,https://www.tagesschau.de/multimedia/sendung/tt3022.html
2011-04-20,https://www.tagesschau.de/multimedia/sendung/ts26126.html,https://www.tagesschau.de/multimedia/sendung/tt3024.html
2011-04-21,https://www.tagesschau.de/multimedia/sendung/ts26140.html,https://www.tagesschau.de/multimedia/sendung/tt3026.html
2011-04-22,https://www.tagesschau.de/multimedia/sendung/ts26162.html,https://www.tagesschau.de/multimedia/sendung/tt3028.html
2011-04-23,https://www.tagesschau.de/multimedia/sendung/ts26176.html,https://www.tagesschau.de/multimedia/sendung/tt3030.html
2011-04-24,https://www.tagesschau.de/multimedia/sendung/ts26192.html,https://www.tagesschau.de/multimedia/sendung/tt3032.html
2011-04-25,https://www.tagesschau.de/multimedia/sendung/ts26216.html,https://www.tagesschau.de/multimedia/sendung/tt3034.html
2011-04-26,https://www.tagesschau.de/multimedia/sendung/ts26242.html,https://www.tagesschau.de/multimedia/sendung/tt3036.html
2011-04-27,https://www.tagesschau.de/multimedia/sendung/ts26274.html,https://www.tagesschau.de/multimedia/sendung/tt3038.html
2011-04-28,https://www.tagesschau.de/multimedia/sendung/ts26300.html,https://www.tagesschau.de/multimedia/sendung/tt3040.html
2011-04-29,https://www.tagesschau.de/multimedia/sendung/ts26320.html,https://www.tagesschau.de/multimedia/sendung/tt3042.html
2011-04-30,https://www.tagesschau.de/multimedia/sendung/ts26336.html,https://www.tagesschau.de/multimedia/sendung/tt3044.html
2011-05-01,https://www.tagesschau.de/multimedia/sendung/ts26348.html,https://www.tagesschau.de/multimedia/sendung/tt3046.html
2011-05-02,https://www.tagesschau.de/multimedia/sendung/ts26370.html,https://www.tagesschau.de/multimedia/sendung/tt3048.html
2011-05-03,https://www.tagesschau.de/multimedia/sendung/ts26384.html,https://www.tagesschau.de/multimedia/sendung/tt3050.html
2011-05-04,https://www.tagesschau.de/multimedia/sendung/ts26398.html,https://www.tagesschau.de/multimedia/sendung/tt3052.html
2011-05-05,https://www.tagesschau.de/multimedia/sendung/ts26412.html,https://www.tagesschau.de/multimedia/sendung/tt3054.html
2011-05-06,https://www.tagesschau.de/multimedia/sendung/ts26426.html,https://www.tagesschau.de/multimedia/sendung/tt3056.html
2011-05-07,https://www.tagesschau.de/multimedia/sendung/ts26444.html,https://www.tagesschau.de/multimedia/sendung/tt3058.html
2011-05-08,https://www.tagesschau.de/multimedia/sendung/ts26456.html,https://www.tagesschau.de/multimedia/sendung/tt3060.html
2011-05-09,https://www.tagesschau.de/multimedia/sendung/ts26486.html,https://www.tagesschau.de/multimedia/sendung/tt3062.html
2011-05-10,https://www.tagesschau.de/multimedia/sendung/ts26516.html,https://www.tagesschau.de/multimedia/sendung/tt3064.html
2011-05-11,https://www.tagesschau.de/multimedia/sendung/ts26544.html,https://www.tagesschau.de/multimedia/sendung/tt3066.html
2011-05-12,https://www.tagesschau.de/multimedia/sendung/ts26572.html,https://www.tagesschau.de/multimedia/sendung/tt3068.html
2011-05-13,https://www.tagesschau.de/multimedia/sendung/ts26602.html,https://www.tagesschau.de/multimedia/sendung/tt3072.html
2011-05-14,https://www.tagesschau.de/multimedia/sendung/ts26618.html,
2011-05-15,https://www.tagesschau.de/multimedia/sendung/ts26632.html,https://www.tagesschau.de/multimedia/sendung/tt3074.html
2011-05-16,https://www.tagesschau.de/multimedia/sendung/ts26648.html,https://www.tagesschau.de/multimedia/sendung/tt3076.html
2011-05-17,https://www.tagesschau.de/multimedia/sendung/ts26662.html,https://www.tagesschau.de/multimedia/sendung/tt3078.html
2011-05-18,https://www.tagesschau.de/multimedia/sendung/ts26678.html,https://www.tagesschau.de/multimedia/sendung/tt3080.html
2011-05-19,https://www.tagesschau.de/multimedia/sendung/ts26692.html,https://www.tagesschau.de/multimedia/sendung/tt3082.html
2011-05-20,https://www.tagesschau.de/multimedia/sendung/ts26706.html,https://www.tagesschau.de/multimedia/sendung/tt3084.html
2011-05-21,https://www.tagesschau.de/multimedia/sendung/ts26724.html,https://www.tagesschau.de/multimedia/sendung/tt3086.html
